dxProfileId,customerId,deviceEUI,time,coordinates.lng,coordinates.lat,coordinates.alt,age,validityState,horizontalAccuracy,processedFeed.SF,processedFeed.payloadEncoded,processedFeed.sequenceNumber,processedFeed.dynamicMotionState,processedFeed.temperatureMeasure,processedFeed.processedPacket.SNR,processedFeed.processedPacket.RSSI,processedFeed.processedPacket.baseStationId,processedFeed.processedPacket.antennaCoordinates.lng,processedFeed.processedPacket.antennaCoordinates.lat,rawPosition.coordinates.lng,rawPosition.coordinates.lat,rawPosition.coordinates.alt,rawPosition.rawPositionType,resolvedTracker.firmwareVersion,resolvedTracker.messageType,resolvedTracker.trackingMode,resolvedTracker.gpsScanMode,resolvedTracker.sensorMode,resolvedTracker.periodicPositionInterval,resolvedTracker.batteryLevel,resolvedTracker.activityCount
iot-api,100033601,20635F00C8000088,2020-03-18T06:10:56.935000+00:00,-106.90107,32.55849,0.0,168,NEW,0,9,034e93794015136808c048310083c651,2217,MOVING,17.211765,-9.75,-120.0,08080056,-106.86889,32.577686,-106.90107,32.55849,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
iot-api,100033601,20635F00C8000084,2020-03-18T06:11:16.119000+00:00,-106.84715,32.578228,0.0,447,PREVIOUS,11,8,054c8a833040,3857,MOVING,22.270588,3.75,-114.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Heartbeat,PERMANENT_TRACKING,UNKNOWN,UNKNOWN,0,92,-1
iot-api,100033601,20635F00C8000015,2020-03-18T06:11:37.523000+00:00,-106.8042,32.53011,0.0,735771,PREVIOUS,8,9,04009b71800001033900045fef00000000,3320,STATIC,13.164706,-10.5,-120.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.3,Energy Status,OFF,UNKNOWN,UNKNOWN,0,17,-1
iot-api,100033601,20635F00C80000E6,2020-03-18T06:12:13.006000+00:00,-106.804085,32.529877,0.0,139646,PREVIOUS,3,10,05009c6f8001,4218,STATIC,12.152941,-9.75,-115.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Heartbeat,OFF,UNKNOWN,UNKNOWN,0,88,-1
iot-api,100033601,20635F00C80000AE,2020-03-18T06:12:58.123000+00:00,-106.90132,32.558334,0.0,272,NEW,11,9,034e97774022136802c0482701079242,2160,MOVING,16.2,-9.25,-115.0,08080056,-106.86889,32.577686,-106.90132,32.558334,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C80000AA,2020-03-18T06:13:35.419000+00:00,-106.90085,32.558136,0.0,200,NEW,6,9,034a947f70191367f8c048380120546f,2094,STATIC,20.247059,-6.75,-119.0,08080056,-106.86889,32.577686,-106.90089,32.55808,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
iot-api,100033601,20635F00C80000BD,2020-03-18T06:13:38.560000+00:00,-106.895775,32.547165,0.0,144,NEW,7,9,034a8f7f701213664cc048ff0120d746,1613,STATIC,20.247059,-5.75,-120.0,08080056,-106.86889,32.577686,-106.8958,32.547123,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,94,-1
iot-api,100033601,20635F00C80000E7,2020-03-18T06:14:14.256000+00:00,-106.80406,32.52991,0.0,208,NEW,3,9,03489172201a1363acc056fe016e63f8,7326,STATIC,13.6705885,-11.5,-118.0,08080056,-106.86889,32.577686,-106.80407,32.52992,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,64,-1
iot-api,100033601,20635F00C80000BE,2020-03-18T06:14:22.340000+00:00,-106.90086,32.558235,0.0,144,NEW,11,9,034c8d8780121367fec04839013ad073,3779,MOVING,24.294117,-10.5,-117.0,08080056,-106.86889,32.577686,-106.90086,32.558235,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C8000086,2020-03-18T06:15:30.764000+00:00,-106.901245,32.55854,0.0,176,NEW,11,9,034e8d80301613680ac0482a010158c6,2233,MOVING,20.752941,-0.75,-119.0,08080056,-106.86889,32.577686,-106.901245,32.55854,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
iot-api,100033601,20635F00C80000AF,2020-03-18T06:15:45.786000+00:00,-106.90122,32.558414,0.0,272,NEW,11,9,034c927ea022136805c0482b018fdd64,3447,MOVING,19.741177,-3.25,-117.0,08080056,-106.86889,32.577686,-106.90122,32.558414,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,92,-1
iot-api,100033601,20635F00C8000087,2020-03-18T06:16:01.221000+00:00,-106.89584,32.547173,0.0,216,NEW,11,9,034a8c7a101b13664ec048fd0135c36f,2583,STATIC,17.717648,-2.0,-117.0,08080056,-106.86889,32.577686,-106.89584,32.547173,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
iot-api,100033601,20635F00C8000084,2020-03-18T06:16:13.086000+00:00,-106.847206,32.578125,0.0,144,NEW,11,8,034c8d843012136b07c05069014e57c1,3858,MOVING,22.77647,-10.75,-115.0,08080056,-106.86889,32.577686,-106.847206,32.578125,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,0,92,-1
iot-api,100033601,20635F00C80000C0,2020-03-18T06:16:17.993000+00:00,-106.8957,32.54707,0.0,144,NEW,8,9,034a8e7ab01213664cc0490301e94f9e,2172,STATIC,17.717648,-13.25,-117.0,08080056,-106.86889,32.577686,-106.89569,32.547123,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C8000081,2020-03-18T06:17:01.176000+00:00,-106.84715,32.57815,0.0,120,NEW,11,7,034e8f7d100f136b08c0506b01a67f4a,1676,MOVING,19.235294,-0.5,-115.0,08080056,-106.86889,32.577686,-106.84715,32.57815,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,93,-1
iot-api,100033601,20635F00C80000E6,2020-03-18T06:17:16.065000+00:00,-106.804085,32.529877,0.0,139949,PREVIOUS,3,10,05009b708001,4219,STATIC,12.658824,-10.5,-120.0,08080056,-106.86889,32.577686,-9999,-9999,-9999,,1.7.5,Heartbeat,OFF,UNKNOWN,UNKNOWN,0,88,-1
iot-api,100033601,20635F00C80000C4,2020-03-18T06:17:34.115000+00:00,-106.9013,32.55831,0.0,256,NEW,11,9,034e94808020136801c048280175d37d,2179,MOVING,20.752941,-10.75,-119.0,08080056,-106.86889,32.577686,-106.9013,32.55831,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
iot-api,100033601,20635F00C80000E4,2020-03-18T06:18:31.596000+00:00,-106.90084,32.558376,0.0,216,NEW,5,9,034a8e89101b136803c0483a01a698d3,1627,STATIC,25.305882,-0.5,-118.0,08080056,-106.86889,32.577686,-106.90084,32.55836,0.0,RawPositionByGpsSolver,1.7.5,Position Message,PERMANENT_TRACKING,UNKNOWN,GPS_ONLY,900,94,-1
