time,5117.battery,5117.maxbotix-mb7386-distance,5117.maxbotix-mb7386-trials,5118.battery,5118.rain-gauge-interval,5118.rain-gauge-precipitation,5118.rain-gauge-precipitation-sum
2020-04-04 03:29:00.320000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 03:29:04.615000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 03:38:53.533000-06:00,2.846,500.0,0.0,,,,
2020-04-04 03:39:00.985000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 03:48:55.024000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 03:48:59.752000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 03:59:00.018000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 03:59:03.278000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 04:08:54.016000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 04:09:00.089000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 04:18:53.996000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 04:19:01.974000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 04:28:53.959000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 04:29:05.751000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 04:38:57.884000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 04:39:07.297000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 04:48:53.753000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 04:49:04.160000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 04:58:53.990000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 04:59:01.892000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 05:08:54.480000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 05:09:01.342000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 05:18:57.488000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 05:19:02.512000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 05:28:55.516000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 05:29:00.632000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 05:38:59.562000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 05:39:00.836000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 05:48:59.511000-06:00,,,,2.917,600.0,0.0,566.5
2020-04-04 05:48:59.637000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 05:58:55.339000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 05:59:02.629000-06:00,,,,2.917,600.0,0.0,566.5
2020-04-04 06:08:58.749000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 06:09:04.845000-06:00,,,,2.917,600.0,0.0,566.5
2020-04-04 06:18:56.029000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 06:18:59.296000-06:00,,,,2.917,600.0,0.0,566.5
2020-04-04 06:28:54.623000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 06:29:02.450000-06:00,,,,2.917,600.0,0.0,566.5
2020-04-04 06:38:53.328000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 06:39:04.764000-06:00,,,,2.917,600.0,0.0,566.5
2020-04-04 06:48:58.724000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 06:49:05.111000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 06:58:59.841000-06:00,,,,2.917,600.0,0.0,566.5
2020-04-04 06:59:00.005000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 07:08:58.624000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 07:09:01.304000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 07:18:53.311000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 07:19:02.494000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 07:28:58.719000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 07:29:00.607000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 07:38:56.073000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 07:39:00.850000-06:00,,,,2.917,600.0,0.0,566.5
2020-04-04 07:48:54.226000-06:00,2.846,500.0,0.0,,,,
2020-04-04 07:48:59.335000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 07:58:53.068000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 07:59:02.297000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 08:09:00.239000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 08:09:04.230000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 08:18:56.602000-06:00,2.849,500.0,0.0,,,,
2020-04-04 08:19:00.366000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 08:28:55.863000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 08:29:00.634000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 08:38:58.356000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 08:39:01.189000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 08:48:57.389000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 08:49:04.051000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 08:58:59.493000-06:00,2.849,500.0,0.0,,,,
2020-04-04 08:59:01.774000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 09:08:59.139000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 09:09:05.236000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 09:18:55-06:00,2.849,9999.0,0.0,,,,
2020-04-04 09:19:06.403000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 09:28:56.170000-06:00,2.849,500.0,0.0,,,,
2020-04-04 09:29:00.508000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 09:38:52.559000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 09:39:00.708000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 09:48:59.835000-06:00,2.851,500.0,0.0,,,,
2020-04-04 09:49:03.156000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 09:58:58.445000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 09:59:06.269000-06:00,,,,2.915,600.0,0.0,566.5
2020-04-04 10:08:53.127000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 10:09:04.528000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 10:18:54.542000-06:00,2.849,500.0,0.0,,,,
2020-04-04 10:19:01.054000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 10:28:55.870000-06:00,2.849,500.0,0.0,,,,
2020-04-04 10:38:54.063000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 10:39:05.745000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 10:48:52.894000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 10:49:01.519000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 10:58:56.121000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 10:59:07.077000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 11:08:56.569000-06:00,2.846,500.0,0.0,,,,
2020-04-04 11:08:59.931000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 11:18:55.504000-06:00,2.849,500.0,0.0,,,,
2020-04-04 11:19:05.651000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 11:28:57.852000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 11:29:05.112000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 11:38:54.065000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 11:39:02.047000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 11:48:56.475000-06:00,2.849,500.0,0.0,,,,
2020-04-04 11:49:04.171000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 11:58:55.361000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 11:59:04.430000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 12:08:53.607000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 12:09:04.933000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 12:18:54.140000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 12:18:59.976000-06:00,,,,2.91,600.0,0.0,566.5
2020-04-04 12:28:57.227000-06:00,2.849,500.0,0.0,,,,
2020-04-04 12:29:05.811000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 12:38:54.902000-06:00,2.846,500.0,0.0,,,,
2020-04-04 12:39:01.481000-06:00,,,,2.91,600.0,0.0,566.5
2020-04-04 12:48:58.780000-06:00,2.849,500.0,0.0,,,,
2020-04-04 12:49:01.111000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 12:58:59.980000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 12:59:06.375000-06:00,,,,2.91,600.0,0.0,566.5
2020-04-04 13:08:52.455000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 13:09:00.889000-06:00,,,,2.91,600.0,0.0,566.5
2020-04-04 13:18:55.415000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 13:18:59.929000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 13:28:53.329000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 13:29:01.760000-06:00,,,,2.91,600.0,0.0,566.5
2020-04-04 13:38:57.661000-06:00,2.849,500.0,0.0,,,,
2020-04-04 13:39:01.450000-06:00,,,,2.912,600.0,0.0,566.5
2020-04-04 13:48:53.860000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 13:49:05.096000-06:00,,,,2.91,600.0,0.0,566.5
2020-04-04 13:58:52.241000-06:00,2.849,500.0,0.0,,,,
2020-04-04 13:59:06.373000-06:00,,,,2.902,600.0,0.1,566.6
2020-04-04 14:08:55.538000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 14:09:04.705000-06:00,,,,2.9,600.0,0.0,566.6
2020-04-04 14:18:54.150000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 14:18:59.627000-06:00,,,,2.9,600.0,0.0,566.6
2020-04-04 14:28:52.899000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 14:29:05.214000-06:00,,,,2.9,600.0,0.0,566.6
2020-04-04 14:38:54.373000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 14:39:02.418000-06:00,,,,2.9,600.0,0.0,566.6
2020-04-04 14:48:59.074000-06:00,,,,2.9,600.0,0.0,566.6
2020-04-04 14:48:59.318000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 14:58:57.266000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 14:59:02.163000-06:00,,,,2.9,600.0,0.0,566.6
2020-04-04 15:08:53.152000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 15:09:00.584000-06:00,,,,2.9,600.0,0.0,566.6
2020-04-04 15:18:53.413000-06:00,2.849,500.0,0.0,,,,
2020-04-04 15:18:59.191000-06:00,,,,2.9,600.0,0.0,566.6
2020-04-04 15:28:57.951000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 15:29:02.400000-06:00,,,,2.9,600.0,0.0,566.6
2020-04-04 15:38:56.596000-06:00,2.849,500.0,0.0,,,,
2020-04-04 15:39:02.839000-06:00,,,,2.9,600.0,0.0,566.6
2020-04-04 15:48:54.340000-06:00,2.849,500.0,0.0,,,,
2020-04-04 15:49:01.972000-06:00,,,,2.9,600.0,0.0,566.6
2020-04-04 15:58:59.874000-06:00,2.849,9999.0,0.0,,,,
2020-04-04 15:59:04.266000-06:00,,,,2.9,600.0,0.0,566.6
2020-04-04 16:08:52.964000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 16:09:00.603000-06:00,,,,2.9,600.0,0.0,566.6
2020-04-04 16:18:58.630000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 16:19:03.510000-06:00,,,,2.9,600.0,0.1,566.7
2020-04-04 16:28:58.451000-06:00,2.849,500.0,0.0,,,,
2020-04-04 16:29:01.117000-06:00,,,,2.9,600.0,0.0,566.7
2020-04-04 16:38:55.651000-06:00,2.849,500.0,0.0,,,,
2020-04-04 16:39:02.338000-06:00,,,,2.902,600.0,0.0,566.7
2020-04-04 16:48:56.021000-06:00,2.849,500.0,0.0,,,,
2020-04-04 16:49:02.774000-06:00,,,,2.9,600.0,0.0,566.7
2020-04-04 16:58:59.307000-06:00,2.849,500.0,0.0,,,,
2020-04-04 16:59:05.928000-06:00,,,,2.91,600.0,0.1,566.8000000000001
2020-04-04 17:08:53.873000-06:00,2.846,500.0,0.0,,,,
2020-04-04 17:09:04.226000-06:00,,,,2.91,600.0,0.0,566.8000000000001
2020-04-04 17:18:52.534000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 17:19:00.580000-06:00,,,,2.91,600.0,0.4,567.2
2020-04-04 17:28:58.364000-06:00,2.849,500.0,0.0,,,,
2020-04-04 17:29:03.301000-06:00,,,,2.91,600.0,0.0,567.2
2020-04-04 17:38:55.503000-06:00,2.849,500.0,0.0,,,,
2020-04-04 17:39:04.768000-06:00,,,,2.91,600.0,0.0,567.2
2020-04-04 17:48:56.339000-06:00,2.846,500.0,0.0,,,,
2020-04-04 17:49:01.944000-06:00,,,,2.91,600.0,0.0,567.2
2020-04-04 17:58:55.506000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 17:59:04.053000-06:00,,,,2.91,600.0,0.0,567.2
2020-04-04 18:08:52.380000-06:00,2.846,500.0,0.0,,,,
2020-04-04 18:09:04.293000-06:00,,,,2.912,600.0,0.0,567.2
2020-04-04 18:18:55.604000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 18:19:02.756000-06:00,,,,2.91,600.0,0.0,567.2
2020-04-04 18:28:52.061000-06:00,2.846,9999.0,0.0,,,,
2020-04-04 18:29:01.722000-06:00,,,,2.91,600.0,0.0,567.2
2020-04-04 18:38:54.992000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 18:38:59.653000-06:00,,,,2.91,600.0,0.0,567.2
2020-04-04 18:48:56.896000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 18:49:03.768000-06:00,,,,2.91,600.0,0.0,567.2
2020-04-04 18:58:53.171000-06:00,2.846,500.0,0.0,,,,
2020-04-04 18:59:04.017000-06:00,,,,2.912,600.0,0.0,567.2
2020-04-04 19:08:53.770000-06:00,2.846,500.0,0.0,,,,
2020-04-04 19:09:00.528000-06:00,,,,2.912,600.0,0.0,567.2
2020-04-04 19:18:52.467000-06:00,2.844,500.0,0.0,,,,
2020-04-04 19:18:59.538000-06:00,,,,2.912,600.0,0.0,567.2
2020-04-04 19:28:57.849000-06:00,2.846,500.0,0.0,,,,
2020-04-04 19:29:05.578000-06:00,,,,2.912,600.0,0.0,567.2
2020-04-04 19:38:59.181000-06:00,2.844,500.0,0.0,,,,
2020-04-04 19:39:01.428000-06:00,,,,2.912,600.0,0.0,567.2
2020-04-04 19:48:57.301000-06:00,2.844,500.0,0.0,,,,
2020-04-04 19:49:05.140000-06:00,,,,2.912,600.0,0.0,567.2
2020-04-04 19:58:52.065000-06:00,2.844,500.0,0.0,,,,
2020-04-04 19:59:04.795000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 20:08:59.627000-06:00,2.844,500.0,0.0,,,,
2020-04-04 20:09:01.890000-06:00,,,,2.912,600.0,0.0,567.2
2020-04-04 20:18:52.290000-06:00,2.844,500.0,0.0,,,,
2020-04-04 20:19:04.070000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 20:28:58.084000-06:00,2.844,500.0,0.0,,,,
2020-04-04 20:29:02.723000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 20:38:59.672000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 20:39:06.002000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 20:48:52.329000-06:00,2.839,9999.0,0.0,,,,
2020-04-04 20:49:04.326000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 20:58:53.692000-06:00,2.841,500.0,0.0,,,,
2020-04-04 20:59:03.225000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 21:08:54.953000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 21:09:04.771000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 21:18:53.455000-06:00,2.841,500.0,0.0,,,,
2020-04-04 21:19:02.153000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 21:28:52.494000-06:00,2.841,500.0,0.0,,,,
2020-04-04 21:28:58.908000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 21:38:54.574000-06:00,2.841,500.0,0.0,,,,
2020-04-04 21:39:06.418000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 21:48:58.264000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 21:48:59.447000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 21:58:58.134000-06:00,2.841,500.0,0.0,,,,
2020-04-04 21:59:01.264000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 22:08:59.351000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 22:09:05.133000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 22:18:55.812000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 22:19:00.899000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 22:28:58.735000-06:00,2.841,500.0,0.0,,,,
2020-04-04 22:29:06.433000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 22:38:52.627000-06:00,2.839,9999.0,0.0,,,,
2020-04-04 22:39:03.254000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 22:48:56.886000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 22:49:05.153000-06:00,,,,2.917,600.0,0.0,567.2
2020-04-04 22:58:57.402000-06:00,2.839,9999.0,0.0,,,,
2020-04-04 22:59:04.962000-06:00,,,,2.917,600.0,0.0,567.2
2020-04-04 23:08:56.468000-06:00,2.841,9999.0,0.0,,,,
2020-04-04 23:09:02.322000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 23:18:54.136000-06:00,2.841,500.0,0.0,,,,
2020-04-04 23:18:59.026000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 23:28:53.918000-06:00,2.841,500.0,0.0,,,,
2020-04-04 23:29:04.491000-06:00,,,,2.917,600.0,0.0,567.2
2020-04-04 23:38:55.483000-06:00,2.841,500.0,0.0,,,,
2020-04-04 23:39:01.656000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-04 23:48:52.165000-06:00,2.844,500.0,0.0,,,,
2020-04-04 23:49:03.731000-06:00,,,,2.917,600.0,0.0,567.2
2020-04-04 23:58:54.024000-06:00,2.844,9999.0,0.0,,,,
2020-04-04 23:59:00.133000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-05 00:08:59.218000-06:00,2.841,9999.0,0.0,,,,
2020-04-05 00:09:02.722000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-05 00:18:55.662000-06:00,2.844,500.0,0.0,,,,
2020-04-05 00:19:02.126000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-05 00:28:54.567000-06:00,2.844,500.0,0.0,,,,
2020-04-05 00:28:58.713000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-05 00:38:56.855000-06:00,2.846,500.0,0.0,,,,
2020-04-05 00:39:02.124000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-05 00:48:57.427000-06:00,2.846,500.0,0.0,,,,
2020-04-05 00:48:58.714000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-05 00:58:56.133000-06:00,2.844,9999.0,0.0,,,,
2020-04-05 00:59:02.142000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-05 01:08:53.509000-06:00,2.844,500.0,0.0,,,,
2020-04-05 01:09:02.745000-06:00,,,,2.915,600.0,0.0,567.2
2020-04-05 01:18:54.798000-06:00,2.844,9999.0,0.0,,,,
2020-04-05 01:19:01.969000-06:00,,,,2.897,600.0,0.1,567.3000000000001
2020-04-05 01:28:53.349000-06:00,2.844,500.0,0.0,,,,
2020-04-05 01:29:02.421000-06:00,,,,2.897,600.0,0.0,567.3000000000001
2020-04-05 01:38:55.987000-06:00,2.846,500.0,0.0,,,,
2020-04-05 01:39:01.585000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 01:48:53.786000-06:00,2.844,9999.0,0.0,,,,
2020-04-05 01:48:59.654000-06:00,,,,2.897,600.0,0.0,567.3000000000001
2020-04-05 01:58:59.359000-06:00,2.846,500.0,0.0,,,,
2020-04-05 01:59:00.070000-06:00,,,,2.897,600.0,0.0,567.3000000000001
2020-04-05 02:08:56.052000-06:00,2.844,500.0,0.0,,,,
2020-04-05 02:09:02.674000-06:00,,,,2.897,600.0,0.0,567.3000000000001
2020-04-05 02:18:57.439000-06:00,2.841,9999.0,0.0,,,,
2020-04-05 02:19:01.875000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 02:28:58.757000-06:00,2.844,500.0,0.0,,,,
2020-04-05 02:29:02.504000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 02:38:53.346000-06:00,2.844,9999.0,0.0,,,,
2020-04-05 02:39:01.782000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 02:48:56.064000-06:00,2.844,500.0,0.0,,,,
2020-04-05 02:49:00.100000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 02:58:57.505000-06:00,2.844,500.0,0.0,,,,
2020-04-05 02:58:59.005000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 03:08:54.382000-06:00,2.844,500.0,0.0,,,,
2020-04-05 03:09:04.570000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 03:18:56.683000-06:00,2.844,500.0,0.0,,,,
2020-04-05 03:19:05.956000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 03:28:57.253000-06:00,2.844,500.0,0.0,,,,
2020-04-05 03:29:02.713000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 03:38:55.871000-06:00,2.844,500.0,0.0,,,,
2020-04-05 03:39:02.244000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 03:48:53.683000-06:00,2.844,500.0,0.0,,,,
2020-04-05 03:48:59.073000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 03:58:55.305000-06:00,2.844,500.0,0.0,,,,
2020-04-05 03:59:04.976000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 04:08:52.008000-06:00,2.841,500.0,0.0,,,,
2020-04-05 04:09:00.555000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 04:18:57.468000-06:00,2.841,500.0,0.0,,,,
2020-04-05 04:19:05.951000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 04:28:58.394000-06:00,2.841,9999.0,0.0,,,,
2020-04-05 04:29:02.759000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 04:38:56.718000-06:00,2.841,9999.0,0.0,,,,
2020-04-05 04:39:06.115000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 04:48:52.914000-06:00,2.841,500.0,0.0,,,,
2020-04-05 04:49:02.828000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 04:58:55.312000-06:00,2.841,500.0,0.0,,,,
2020-04-05 04:59:04.287000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 05:08:58.632000-06:00,2.841,9999.0,0.0,,,,
2020-04-05 05:09:01.444000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 05:18:53.219000-06:00,2.841,500.0,0.0,,,,
2020-04-05 05:18:59.533000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 05:28:51.938000-06:00,2.839,9999.0,0.0,,,,
2020-04-05 05:29:03.936000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 05:38:57.369000-06:00,2.844,500.0,0.0,,,,
2020-04-05 05:39:02.515000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 05:48:54.716000-06:00,2.841,9999.0,0.0,,,,
2020-04-05 05:49:01.919000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 05:58:56.959000-06:00,2.841,500.0,0.0,,,,
2020-04-05 05:59:02.489000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 06:08:51.446000-06:00,2.841,500.0,0.0,,,,
2020-04-05 06:09:05.874000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 06:18:58.444000-06:00,2.839,9999.0,0.0,,,,
2020-04-05 06:18:58.666000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 06:28:56.420000-06:00,2.839,9999.0,0.0,,,,
2020-04-05 06:29:02.003000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 06:38:56.389000-06:00,2.839,9999.0,0.0,,,,
2020-04-05 06:38:58.928000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 06:48:52.327000-06:00,2.839,9999.0,0.0,,,,
2020-04-05 06:49:04.518000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 06:58:56.221000-06:00,2.839,9999.0,0.0,,,,
2020-04-05 06:59:05.690000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 07:08:56.514000-06:00,2.839,9999.0,0.0,,,,
2020-04-05 07:09:02.318000-06:00,,,,2.902,600.0,0.0,567.3000000000001
2020-04-05 07:18:57.130000-06:00,2.839,9999.0,0.0,,,,
2020-04-05 07:19:01.569000-06:00,,,,2.902,600.0,0.0,567.3000000000001
2020-04-05 07:28:51.830000-06:00,2.839,9999.0,0.0,,,,
2020-04-05 07:29:00.052000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 07:38:57.220000-06:00,2.841,500.0,0.0,,,,
2020-04-05 07:39:03.060000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 07:48:54.510000-06:00,2.841,500.0,0.0,,,,
2020-04-05 07:49:05.070000-06:00,,,,2.902,600.0,0.0,567.3000000000001
2020-04-05 07:58:53.131000-06:00,2.844,500.0,0.0,,,,
2020-04-05 07:59:05.096000-06:00,,,,2.902,600.0,0.0,567.3000000000001
2020-04-05 08:08:51.851000-06:00,2.841,500.0,0.0,,,,
2020-04-05 08:09:05.141000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 08:18:57.313000-06:00,2.841,500.0,0.0,,,,
2020-04-05 08:19:01.001000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 08:28:58.233000-06:00,2.844,500.0,0.0,,,,
2020-04-05 08:29:00.730000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 08:38:56.125000-06:00,2.844,500.0,0.0,,,,
2020-04-05 08:39:00.200000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 08:48:52.363000-06:00,2.844,9999.0,0.0,,,,
2020-04-05 08:49:01.362000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 08:58:56.899000-06:00,2.844,500.0,0.0,,,,
2020-04-05 08:59:03.488000-06:00,,,,2.902,600.0,0.0,567.3000000000001
2020-04-05 09:08:55.993000-06:00,2.844,9999.0,0.0,,,,
2020-04-05 09:08:59.691000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 09:18:57.651000-06:00,2.846,500.0,0.0,,,,
2020-04-05 09:18:58.139000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 09:28:57.485000-06:00,2.846,500.0,0.0,,,,
2020-04-05 09:29:01.297000-06:00,,,,2.9,600.0,0.0,567.3000000000001
2020-04-05 09:38:54.657000-06:00,2.844,9999.0,0.0,,,,
